source_store,destination_store,city_zone,sku_id,recommended_quantity,destination_risk_level,source_excess_stock,destination_stock,destination_daily_demand,estimated_days_before_stockout,projected_days_after_transfer,recommendation,reason
STORE_17,STORE_04,South Zone,SKU_117,5,Medium,9.254037267080744,10,2.672776280323451,3.7414279951593374,5.612141992739006,Move 5 units of SKU_117 from STORE_17 to STORE_04,Destination is Medium risk and source has 9 excess units
STORE_13,STORE_17,South Zone,SKU_143,6,Medium,9.252927400468383,12,2.102939720120971,5.706297658075384,8.559446487113076,Move 6 units of SKU_143 from STORE_13 to STORE_17,Destination is Medium risk and source has 9 excess units
STORE_09,STORE_11,West Zone,SKU_158,9,Medium,9.246953249384859,14,2.1999308197855414,6.363836477987421,10.454874213836478,Move 9 units of SKU_158 from STORE_09 to STORE_11,Destination is Medium risk and source has 9 excess units
STORE_17,STORE_10,South Zone,SKU_081,8,Medium,9.232270034113352,11,2.908244827797901,3.7823500603727056,6.533150104280128,Move 8 units of SKU_081 from STORE_17 to STORE_10,Destination is Medium risk and source has 9 excess units
STORE_17,STORE_13,South Zone,SKU_081,9,Medium,9.232270034113352,18,2.3533163265306123,7.648780487804878,11.473170731707317,Move 9 units of SKU_081 from STORE_17 to STORE_13,Destination is Medium risk and source has 9 excess units
STORE_18,STORE_01,West Zone,SKU_163,4,Medium,9.231676851531574,7,2.49037333888245,2.8108235382656463,4.417008417274587,Move 4 units of SKU_163 from STORE_18 to STORE_01,Destination is Medium risk and source has 9 excess units
STORE_18,STORE_11,West Zone,SKU_163,9,Medium,9.231676851531574,12,3.0180571579883115,3.976067838290581,6.958118717008516,Move 9 units of SKU_163 from STORE_18 to STORE_11,Destination is Medium risk and source has 9 excess units
STORE_18,STORE_09,West Zone,SKU_163,8,Medium,9.231676851531574,9,2.238074830469016,4.021313263289745,7.595813941769517,Move 8 units of SKU_163 from STORE_18 to STORE_09,Destination is Medium risk and source has 9 excess units
STORE_14,STORE_03,Central Zone,SKU_112,5,Medium,9.221145569089899,7,1.9147521865889208,3.655825567939583,6.267129545039285,Move 5 units of SKU_112 from STORE_14 to STORE_03,Destination is Medium risk and source has 9 excess units
STORE_14,STORE_08,Central Zone,SKU_112,6,Medium,9.221145569089899,8,2.119628339140534,3.7742465753424663,6.604931506849316,Move 6 units of SKU_112 from STORE_14 to STORE_08,Destination is Medium risk and source has 9 excess units
STORE_06,STORE_03,Central Zone,SKU_044,5,Medium,9.220871327254306,10,1.8903061224489792,5.290148448043186,7.9352226720647785,Move 5 units of SKU_044 from STORE_06 to STORE_03,Destination is Medium risk and source has 9 excess units
STORE_06,STORE_08,Central Zone,SKU_044,7,Medium,9.220871327254306,15,2.5608619082150628,5.857402912621359,8.590857605177993,Move 7 units of SKU_044 from STORE_06 to STORE_08,Destination is Medium risk and source has 9 excess units
STORE_06,STORE_03,Central Zone,SKU_221,8,Medium,9.214804127000235,9,2.9080194925578686,3.0948898461762644,5.845903042777388,Move 8 units of SKU_221 from STORE_06 to STORE_03,Destination is Medium risk and source has 9 excess units
STORE_06,STORE_08,Central Zone,SKU_221,9,Medium,9.214804127000235,12,3.131435689614728,3.832108077390024,6.706189135432542,Move 9 units of SKU_221 from STORE_06 to STORE_08,Destination is Medium risk and source has 9 excess units
STORE_08,STORE_06,Central Zone,SKU_211,4,Medium,9.203530060672918,6,2.2207792207792205,2.7017543859649127,4.502923976608187,Move 4 units of SKU_211 from STORE_08 to STORE_06,Destination is Medium risk and source has 9 excess units
STORE_08,STORE_03,Central Zone,SKU_211,5,Medium,9.203530060672918,10,1.9812779662033333,5.047247367900989,7.570871051851484,Move 5 units of SKU_211 from STORE_08 to STORE_03,Destination is Medium risk and source has 9 excess units
STORE_18,STORE_11,West Zone,SKU_189,9,Medium,9.202895837233976,13,2.515873015873016,5.167192429022082,8.74447949526814,Move 9 units of SKU_189 from STORE_18 to STORE_11,Destination is Medium risk and source has 9 excess units
STORE_14,STORE_08,Central Zone,SKU_196,5,Medium,9.197902542009233,9,1.4702655255650647,6.12134328358209,9.522089552238805,Move 5 units of SKU_196 from STORE_14 to STORE_08,Destination is Medium risk and source has 9 excess units
STORE_04,STORE_10,South Zone,SKU_164,9,Medium,9.195189931858792,23,3.992294535560064,5.7610979839125065,8.015440673269573,Move 9 units of SKU_164 from STORE_04 to STORE_10,Destination is Medium risk and source has 9 excess units
STORE_17,STORE_10,South Zone,SKU_056,3,Medium,9.194752186588921,5,1.3303512571805256,3.7584058894315846,6.0134494230905355,Move 3 units of SKU_056 from STORE_17 to STORE_10,Destination is Medium risk and source has 9 excess units
STORE_18,STORE_01,West Zone,SKU_240,8,Medium,9.19469137348191,10,2.722241438948461,3.6734434561626426,6.612198221092757,Move 8 units of SKU_240 from STORE_18 to STORE_01,Destination is Medium risk and source has 9 excess units
STORE_10,STORE_04,South Zone,SKU_231,7,Medium,9.193733831560792,13,1.934406348135476,6.720408053111675,10.3390893124795,Move 7 units of SKU_231 from STORE_10 to STORE_04,Destination is Medium risk and source has 9 excess units
STORE_10,STORE_17,South Zone,SKU_199,4,Medium,9.19161610590182,7,1.6068983745209462,4.356218234452358,6.845485796996562,Move 4 units of SKU_199 from STORE_10 to STORE_17,Destination is Medium risk and source has 9 excess units
STORE_06,STORE_08,Central Zone,SKU_059,5,Medium,9.190864299542806,6,1.9221157850895456,3.121560130010835,5.7228602383531975,Move 5 units of SKU_059 from STORE_06 to STORE_08,Destination is Medium risk and source has 9 excess units
STORE_06,STORE_03,Central Zone,SKU_185,5,Medium,9.1906362545018,7,1.9144427001569853,3.6564165641656428,6.268142681426816,Move 5 units of SKU_185 from STORE_06 to STORE_03,Destination is Medium risk and source has 9 excess units
STORE_06,STORE_14,Central Zone,SKU_185,6,Medium,9.1906362545018,9,1.6657090186501953,5.403104563420769,9.005174272367947,Move 6 units of SKU_185 from STORE_06 to STORE_14,Destination is Medium risk and source has 9 excess units
STORE_01,STORE_18,West Zone,SKU_009,6,Medium,9.183996128095508,12,3.323430100448088,3.610727362185856,5.416091043278784,Move 6 units of SKU_009 from STORE_01 to STORE_18,Destination is Medium risk and source has 9 excess units
STORE_01,STORE_09,West Zone,SKU_009,7,Medium,9.183996128095508,10,2.420958170502243,4.130595944136216,7.022013105031568,Move 7 units of SKU_009 from STORE_01 to STORE_09,Destination is Medium risk and source has 9 excess units
STORE_13,STORE_04,South Zone,SKU_171,9,Medium,9.177748518762343,21,3.961111619535706,5.301542096524277,7.573631566463252,Move 9 units of SKU_171 from STORE_13 to STORE_04,Destination is Medium risk and source has 9 excess units
STORE_13,STORE_10,South Zone,SKU_171,9,Medium,9.177748518762343,24,3.5607564268055896,6.740140892347073,9.267693726977225,Move 9 units of SKU_171 from STORE_13 to STORE_10,Destination is Medium risk and source has 9 excess units
STORE_16,STORE_02,East Zone,SKU_147,6,Medium,9.175384615384615,10,2.0676246830092984,4.836467702371219,7.738348323793949,Move 6 units of SKU_147 from STORE_16 to STORE_02,Destination is Medium risk and source has 9 excess units
STORE_14,STORE_06,Central Zone,SKU_192,5,Medium,9.170696594584182,7,1.688713036234902,4.145168450648646,7.106003058254822,Move 5 units of SKU_192 from STORE_14 to STORE_06,Destination is Medium risk and source has 9 excess units
STORE_14,STORE_03,Central Zone,SKU_192,7,Medium,9.170696594584182,10,1.780798541148395,5.615458328908578,9.546279159144582,Move 7 units of SKU_192 from STORE_14 to STORE_03,Destination is Medium risk and source has 9 excess units
STORE_08,STORE_14,Central Zone,SKU_210,4,Medium,9.167543652338319,8,2.3184257201230323,3.450617343727304,5.1759260155909566,Move 4 units of SKU_210 from STORE_08 to STORE_14,Destination is Medium risk and source has 9 excess units
STORE_14,STORE_06,Central Zone,SKU_209,9,Medium,9.138944405348347,13,3.160545362926315,4.11321417894899,6.960823995144444,Move 9 units of SKU_209 from STORE_14 to STORE_06,Destination is Medium risk and source has 9 excess units
STORE_10,STORE_17,South Zone,SKU_042,8,Medium,9.132661988679986,12,2.8037676609105184,4.279955207166853,7.133258678611421,Move 8 units of SKU_042 from STORE_10 to STORE_17,Destination is Medium risk and source has 9 excess units
STORE_10,STORE_13,South Zone,SKU_042,9,Medium,9.132661988679986,13,3.034402332361516,4.284204458109147,7.250192159877018,Move 9 units of SKU_042 from STORE_10 to STORE_13,Destination is Medium risk and source has 9 excess units
STORE_11,STORE_18,West Zone,SKU_200,9,Medium,9.131276943659877,12,3.4706732314274427,3.457542442007586,6.050699273513276,Move 9 units of SKU_200 from STORE_11 to STORE_18,Destination is Medium risk and source has 9 excess units
STORE_04,STORE_13,South Zone,SKU_162,6,Medium,9.128834620528972,7,1.6275510204081631,4.300940438871474,7.987460815047022,Move 6 units of SKU_162 from STORE_04 to STORE_13,Destination is Medium risk and source has 9 excess units
STORE_04,STORE_10,South Zone,SKU_162,9,Medium,9.128834620528972,19,3.87751869832507,4.900040845246529,7.221112824573833,Move 9 units of SKU_162 from STORE_04 to STORE_10,Destination is Medium risk and source has 9 excess units
STORE_15,STORE_12,North Zone,SKU_190,6,Medium,9.120742023746768,11,3.090124640460211,3.5597269624573378,5.501396214706795,Move 6 units of SKU_190 from STORE_15 to STORE_12,Destination is Medium risk and source has 9 excess units
STORE_04,STORE_10,South Zone,SKU_171,9,Medium,9.116665141392884,24,3.5607564268055896,6.740140892347073,9.267693726977225,Move 9 units of SKU_171 from STORE_04 to STORE_10,Destination is Medium risk and source has 9 excess units
STORE_06,STORE_08,Central Zone,SKU_217,9,Medium,9.094390770492593,14,3.5108295426604377,3.9876615568727027,6.551158272005154,Move 9 units of SKU_217 from STORE_06 to STORE_08,Destination is Medium risk and source has 9 excess units
STORE_06,STORE_14,Central Zone,SKU_217,7,Medium,9.094390770492593,11,2.531406116211419,4.345411006773951,7.110672556539193,Move 7 units of SKU_217 from STORE_06 to STORE_14,Destination is Medium risk and source has 9 excess units
STORE_17,STORE_10,South Zone,SKU_222,9,Medium,9.092538850402544,14,2.309953107456575,6.06072909220872,9.956912080057183,Move 9 units of SKU_222 from STORE_17 to STORE_10,Destination is Medium risk and source has 9 excess units
STORE_14,STORE_08,Central Zone,SKU_136,5,Medium,9.09197086316832,8,1.799042065805914,4.446810973492303,7.226067831924992,Move 5 units of SKU_136 from STORE_14 to STORE_08,Destination is Medium risk and source has 9 excess units
STORE_14,STORE_03,Central Zone,SKU_136,7,Medium,9.09197086316832,11,1.944366787811015,5.657368799424874,9.257512580877066,Move 7 units of SKU_136 from STORE_14 to STORE_03,Destination is Medium risk and source has 9 excess units
STORE_17,STORE_13,South Zone,SKU_041,9,Medium,9.084459757929146,15,3.03431717514592,4.943451568894953,7.909522510231924,Move 9 units of SKU_041 from STORE_17 to STORE_13,Destination is Medium risk and source has 9 excess units
STORE_01,STORE_11,West Zone,SKU_177,6,Medium,9.083725798011512,8,2.304714989444053,3.4711450381679394,6.074503816793894,Move 6 units of SKU_177 from STORE_01 to STORE_11,Destination is Medium risk and source has 9 excess units
STORE_01,STORE_18,West Zone,SKU_177,7,Medium,9.083725798011512,12,2.56815612542393,4.672613117716564,7.398304103051226,Move 7 units of SKU_177 from STORE_01 to STORE_18,Destination is Medium risk and source has 9 excess units
STORE_08,STORE_06,Central Zone,SKU_088,6,Medium,9.083018392542202,8,2.27891156462585,3.5104477611940306,6.143283582089553,Move 6 units of SKU_088 from STORE_08 to STORE_06,Destination is Medium risk and source has 9 excess units
STORE_02,STORE_07,East Zone,SKU_091,7,Medium,9.0811804104531,13,1.5536591068505965,8.3673438675696,12.872836719337846,Move 7 units of SKU_091 from STORE_02 to STORE_07,Destination is Medium risk and source has 9 excess units
STORE_11,STORE_18,West Zone,SKU_223,7,Medium,9.060906440498279,11,2.4296806076690767,4.527344032495239,7.408381144083118,Move 7 units of SKU_223 from STORE_11 to STORE_18,Destination is Medium risk and source has 9 excess units
STORE_16,STORE_07,East Zone,SKU_210,9,Medium,9.053876663065516,14,3.5814388206492587,3.909043460209665,6.42199997034445,Move 9 units of SKU_210 from STORE_16 to STORE_07,Destination is Medium risk and source has 9 excess units
STORE_16,STORE_02,East Zone,SKU_210,9,Medium,9.053876663065516,21,3.119996297838864,6.730777217442895,9.615396024918422,Move 9 units of SKU_210 from STORE_16 to STORE_02,Destination is Medium risk and source has 9 excess units
STORE_05,STORE_07,East Zone,SKU_135,9,Medium,9.035159220170929,16,2.3571988540503823,6.787717537070387,10.60580865167248,Move 9 units of SKU_135 from STORE_05 to STORE_07,Destination is Medium risk and source has 9 excess units
STORE_09,STORE_01,West Zone,SKU_164,9,Medium,9.029291223634145,12,4.684819197568062,2.5614649133587317,4.48256359837778,Move 9 units of SKU_164 from STORE_09 to STORE_01,Destination is Medium risk and source has 9 excess units
STORE_09,STORE_11,West Zone,SKU_164,7,Medium,9.029291223634145,10,2.353213350117375,4.2495084432107335,7.224164353458247,Move 7 units of SKU_164 from STORE_09 to STORE_11,Destination is Medium risk and source has 9 excess units
STORE_09,STORE_18,West Zone,SKU_164,6,Medium,9.029291223634145,9,1.64998566476399,5.454592844167127,9.090988073611879,Move 6 units of SKU_164 from STORE_09 to STORE_18,Destination is Medium risk and source has 9 excess units
STORE_18,STORE_09,West Zone,SKU_203,8,Medium,9.018086580526274,16,2.7703794463376354,5.77538214887912,8.66307322331868,Move 8 units of SKU_203 from STORE_18 to STORE_09,Destination is Medium risk and source has 9 excess units
STORE_09,STORE_18,West Zone,SKU_232,9,Medium,9.017947604573745,14,3.045355705598688,4.597164125774179,7.552483920914722,Move 9 units of SKU_232 from STORE_09 to STORE_18,Destination is Medium risk and source has 9 excess units
STORE_09,STORE_11,West Zone,SKU_232,7,Medium,9.017947604573745,14,2.387442143927789,5.864016447731538,8.796024671597307,Move 7 units of SKU_232 from STORE_09 to STORE_11,Destination is Medium risk and source has 9 excess units
STORE_09,STORE_01,West Zone,SKU_232,6,Medium,9.017947604573745,12,2.033788004997917,5.900319979521312,8.850479969281968,Move 6 units of SKU_232 from STORE_09 to STORE_01,Destination is Medium risk and source has 9 excess units
STORE_16,STORE_07,East Zone,SKU_222,7,Medium,8.981860292883995,13,1.30829617300359,9.93658795940262,15.287058399080955,Move 7 units of SKU_222 from STORE_16 to STORE_07,Destination is Medium risk and source has 8 excess units
STORE_04,STORE_13,South Zone,SKU_009,6,Medium,8.981300526490031,12,2.163062169312169,5.547690755377536,8.321536133066305,Move 6 units of SKU_009 from STORE_04 to STORE_13,Destination is Medium risk and source has 8 excess units
STORE_04,STORE_17,South Zone,SKU_009,8,Medium,8.981300526490031,18,2.65415873015873,6.781809917948473,9.795947659258905,Move 8 units of SKU_009 from STORE_04 to STORE_17,Destination is Medium risk and source has 8 excess units
STORE_09,STORE_11,West Zone,SKU_236,5,Medium,8.979729149860113,7,1.755776690841626,3.9868395773294907,6.834582132564842,Move 5 units of SKU_236 from STORE_09 to STORE_11,Destination is Medium risk and source has 8 excess units
STORE_17,STORE_13,South Zone,SKU_032,5,Medium,8.966884362654332,8,1.945405536615498,4.112253126367641,6.682411330347416,Move 5 units of SKU_032 from STORE_17 to STORE_13,Destination is Medium risk and source has 8 excess units
STORE_17,STORE_04,South Zone,SKU_032,8,Medium,8.966884362654332,12,2.6773424698346497,4.482056417960273,7.470094029933788,Move 8 units of SKU_032 from STORE_17 to STORE_04,Destination is Medium risk and source has 8 excess units
STORE_17,STORE_10,South Zone,SKU_032,4,Medium,8.966884362654332,9,1.6054421768707483,5.6059322033898304,8.097457627118644,Move 4 units of SKU_032 from STORE_17 to STORE_10,Destination is Medium risk and source has 8 excess units
STORE_04,STORE_10,South Zone,SKU_025,5,Medium,8.95269607553502,8,1.927018270483316,4.151491515435148,6.746173712582116,Move 5 units of SKU_025 from STORE_04 to STORE_10,Destination is Medium risk and source has 8 excess units
STORE_08,STORE_03,Central Zone,SKU_023,8,Medium,8.950068916455471,14,2.5401788851300475,5.511422869450099,8.660807366278727,Move 8 units of SKU_023 from STORE_08 to STORE_03,Destination is Medium risk and source has 8 excess units
STORE_08,STORE_06,Central Zone,SKU_106,7,Medium,8.940408163265307,8,2.520828556141558,3.173559733171619,5.950424499696785,Move 7 units of SKU_106 from STORE_08 to STORE_06,Destination is Medium risk and source has 8 excess units
STORE_18,STORE_01,West Zone,SKU_080,8,Medium,8.93719697823881,14,3.704528918522406,3.7791579733663037,5.938676815289906,Move 8 units of SKU_080 from STORE_18 to STORE_01,Destination is Medium risk and source has 8 excess units
STORE_18,STORE_11,West Zone,SKU_080,7,Medium,8.93719697823881,13,1.7670909372403731,7.356723825601082,11.318036654770896,Move 7 units of SKU_080 from STORE_18 to STORE_11,Destination is Medium risk and source has 8 excess units
STORE_02,STORE_16,East Zone,SKU_222,8,Medium,8.936549165120596,19,3.339379902372001,5.689679088774558,8.085333441942792,Move 8 units of SKU_222 from STORE_02 to STORE_16,Destination is Medium risk and source has 8 excess units
STORE_02,STORE_07,East Zone,SKU_222,7,Medium,8.936549165120596,13,1.30829617300359,9.93658795940262,15.287058399080955,Move 7 units of SKU_222 from STORE_02 to STORE_07,Destination is Medium risk and source has 8 excess units
STORE_01,STORE_09,West Zone,SKU_179,8,Medium,8.933711076568217,17,2.670098518140805,6.366806274937426,9.362950404319745,Move 8 units of SKU_179 from STORE_01 to STORE_09,Destination is Medium risk and source has 8 excess units
STORE_06,STORE_14,Central Zone,SKU_199,3,Medium,8.928173866949376,5,1.718632388020143,2.9092899882795633,4.654863981247301,Move 3 units of SKU_199 from STORE_06 to STORE_14,Destination is Medium risk and source has 8 excess units
STORE_06,STORE_08,Central Zone,SKU_212,8,Medium,8.927662153970498,11,2.718367346938776,4.046546546546546,6.989489489489488,Move 8 units of SKU_212 from STORE_06 to STORE_08,Destination is Medium risk and source has 8 excess units
STORE_06,STORE_03,Central Zone,SKU_212,5,Medium,8.927662153970498,8,1.939255702280912,4.125294044818621,6.70360282283026,Move 5 units of SKU_212 from STORE_06 to STORE_03,Destination is Medium risk and source has 8 excess units
STORE_15,STORE_12,North Zone,SKU_175,4,Medium,8.903485127914125,8,2.370262390670554,3.3751537515375154,5.062730627306273,Move 4 units of SKU_175 from STORE_15 to STORE_12,Destination is Medium risk and source has 8 excess units
STORE_08,STORE_06,Central Zone,SKU_166,4,Medium,8.8981884888787,9,2.3400234179154915,3.8461153555536893,5.555499958021996,Move 4 units of SKU_166 from STORE_08 to STORE_06,Destination is Medium risk and source has 8 excess units
STORE_06,STORE_14,Central Zone,SKU_101,8,Medium,8.889930767947504,16,3.5471014362366358,4.510725246407247,6.766087869610871,Move 8 units of SKU_101 from STORE_06 to STORE_14,Destination is Medium risk and source has 8 excess units
STORE_17,STORE_04,South Zone,SKU_006,6,Medium,8.889615315152607,10,2.14407960199005,4.664005940226471,7.462409504362354,Move 6 units of SKU_006 from STORE_17 to STORE_04,Destination is Medium risk and source has 8 excess units
STORE_18,STORE_11,West Zone,SKU_035,8,Medium,8.889265895037259,13,2.860215053763441,4.545112781954887,7.342105263157895,Move 8 units of SKU_035 from STORE_18 to STORE_11,Destination is Medium risk and source has 8 excess units
STORE_18,STORE_09,West Zone,SKU_035,8,Medium,8.889265895037259,19,3.984221821196898,4.768810787320125,6.776731118823335,Move 8 units of SKU_035 from STORE_18 to STORE_09,Destination is Medium risk and source has 8 excess units
STORE_02,STORE_07,East Zone,SKU_043,8,Medium,8.887872465280044,11,3.1843245051675964,3.454421803477925,5.966728569643689,Move 8 units of SKU_043 from STORE_02 to STORE_07,Destination is Medium risk and source has 8 excess units
STORE_11,STORE_18,West Zone,SKU_130,7,Medium,8.880873279544375,13,1.9702801272600288,6.598046551927851,10.15084084911977,Move 7 units of SKU_130 from STORE_11 to STORE_18,Destination is Medium risk and source has 8 excess units
STORE_04,STORE_10,South Zone,SKU_144,6,Medium,8.87319915552428,9,2.2419035280662665,4.014445709786124,6.690742849643541,Move 6 units of SKU_144 from STORE_04 to STORE_10,Destination is Medium risk and source has 8 excess units
STORE_04,STORE_17,South Zone,SKU_144,7,Medium,8.87319915552428,11,2.5989431486880465,4.232489658557106,6.925892168547992,Move 7 units of SKU_144 from STORE_04 to STORE_17,Destination is Medium risk and source has 8 excess units
STORE_17,STORE_10,South Zone,SKU_091,4,Medium,8.871850469429088,8,2.0632338041599616,3.877408359571334,5.816112539357001,Move 4 units of SKU_091 from STORE_17 to STORE_10,Destination is Medium risk and source has 8 excess units
STORE_17,STORE_04,South Zone,SKU_091,5,Medium,8.871850469429088,9,1.7888198757763971,5.031250000000001,7.826388888888891,Move 5 units of SKU_091 from STORE_17 to STORE_04,Destination is Medium risk and source has 8 excess units
STORE_04,STORE_17,South Zone,SKU_028,8,Medium,8.862015394393051,17,3.201386862566725,5.31019858886101,7.809115571854427,Move 8 units of SKU_028 from STORE_04 to STORE_17,Destination is Medium risk and source has 8 excess units
STORE_04,STORE_10,South Zone,SKU_028,6,Medium,8.862015394393051,12,2.064110948246701,5.813640981940942,8.720461472911413,Move 6 units of SKU_028 from STORE_04 to STORE_10,Destination is Medium risk and source has 8 excess units
STORE_01,STORE_11,West Zone,SKU_036,7,Medium,8.86120765832106,11,2.538039513391427,4.334053879760671,7.092088166881098,Move 7 units of SKU_036 from STORE_01 to STORE_11,Destination is Medium risk and source has 8 excess units
STORE_01,STORE_18,West Zone,SKU_036,8,Medium,8.86120765832106,21,2.849700782568667,7.369194733866407,10.176507013434561,Move 8 units of SKU_036 from STORE_01 to STORE_18,Destination is Medium risk and source has 8 excess units
STORE_03,STORE_14,Central Zone,SKU_099,8,Medium,8.859792848255692,13,2.8518158470340182,4.558499109793651,7.363729331205129,Move 8 units of SKU_099 from STORE_03 to STORE_14,Destination is Medium risk and source has 8 excess units
STORE_05,STORE_07,East Zone,SKU_009,6,Medium,8.857884972170687,9,2.0089105332539434,4.480040226292309,7.466733710487182,Move 6 units of SKU_009 from STORE_05 to STORE_07,Destination is Medium risk and source has 8 excess units
STORE_09,STORE_11,West Zone,SKU_044,8,Medium,8.847880690737833,12,2.394348138784325,5.011802505082959,8.353004175138265,Move 8 units of SKU_044 from STORE_09 to STORE_11,Destination is Medium risk and source has 8 excess units
STORE_13,STORE_10,South Zone,SKU_243,8,Medium,8.839032200676037,11,3.312539413048751,3.320715206185567,5.735780810684162,Move 8 units of SKU_243 from STORE_13 to STORE_10,Destination is Medium risk and source has 8 excess units
STORE_13,STORE_17,South Zone,SKU_243,6,Medium,8.839032200676037,12,2.123390236597784,5.6513399153737645,8.477009873060647,Move 6 units of SKU_243 from STORE_13 to STORE_17,Destination is Medium risk and source has 8 excess units
STORE_02,STORE_05,East Zone,SKU_110,5,Medium,8.835385980479149,11,2.764305722288916,3.9792993630573243,5.788071800810654,Move 5 units of SKU_110 from STORE_02 to STORE_05,Destination is Medium risk and source has 8 excess units
STORE_02,STORE_07,East Zone,SKU_156,8,Medium,8.834741138560688,13,1.685386888234008,7.713362487127058,12.460047094589862,Move 8 units of SKU_156 from STORE_02 to STORE_07,Destination is Medium risk and source has 8 excess units
STORE_04,STORE_13,South Zone,SKU_136,8,Medium,8.827305605786618,10,2.320772142042265,4.308910736579276,7.756039325842697,Move 8 units of SKU_136 from STORE_04 to STORE_13,Destination is Medium risk and source has 8 excess units
STORE_04,STORE_10,South Zone,SKU_136,6,Medium,8.827305605786618,9,2.056996711728169,4.3753108348135,7.292184724689166,Move 6 units of SKU_136 from STORE_04 to STORE_10,Destination is Medium risk and source has 8 excess units
STORE_04,STORE_17,South Zone,SKU_136,6,Medium,8.827305605786618,12,2.1107809342683943,5.685099673386643,8.527649510079963,Move 6 units of SKU_136 from STORE_04 to STORE_17,Destination is Medium risk and source has 8 excess units
STORE_08,STORE_03,Central Zone,SKU_050,8,Medium,8.825684420109507,12,2.026773843177824,5.920739524240619,9.867899207067698,Move 8 units of SKU_050 from STORE_08 to STORE_03,Destination is Medium risk and source has 8 excess units
STORE_16,STORE_07,East Zone,SKU_133,8,Medium,8.823909961006734,14,3.053998346255707,4.584154414217158,7.203671222341248,Move 8 units of SKU_133 from STORE_16 to STORE_07,Destination is Medium risk and source has 8 excess units
STORE_03,STORE_06,Central Zone,SKU_067,8,Medium,8.815133679856151,11,3.505840957072484,3.13762094022241,5.419527078565981,Move 8 units of SKU_067 from STORE_03 to STORE_06,Destination is Medium risk and source has 8 excess units
STORE_03,STORE_14,Central Zone,SKU_067,6,Medium,8.815133679856151,10,2.020073733746327,4.950314353850096,7.9205029661601545,Move 6 units of SKU_067 from STORE_03 to STORE_14,Destination is Medium risk and source has 8 excess units
STORE_04,STORE_13,South Zone,SKU_140,5,Medium,8.812694067498338,7,2.9361421988150096,2.3840807174887892,4.086995515695068,Move 5 units of SKU_140 from STORE_04 to STORE_13,Destination is Medium risk and source has 8 excess units
STORE_05,STORE_02,East Zone,SKU_104,6,Medium,8.808005866068502,12,3.321782590587256,3.612518180450373,5.41877727067556,Move 6 units of SKU_104 from STORE_05 to STORE_02,Destination is Medium risk and source has 8 excess units
STORE_02,STORE_07,East Zone,SKU_108,7,Medium,8.805821344931413,12,1.5424680299130575,7.779739850216791,12.31792142950992,Move 7 units of SKU_108 from STORE_02 to STORE_07,Destination is Medium risk and source has 8 excess units
STORE_08,STORE_06,Central Zone,SKU_238,8,Medium,8.80174382791183,13,3.5483565206844347,3.663667933089333,5.918232814990461,Move 8 units of SKU_238 from STORE_08 to STORE_06,Destination is Medium risk and source has 8 excess units
STORE_09,STORE_11,West Zone,SKU_169,8,Medium,8.779360304499969,13,2.9504221546774736,4.40614912662256,7.117625512236442,Move 8 units of SKU_169 from STORE_09 to STORE_11,Destination is Medium risk and source has 8 excess units
STORE_09,STORE_18,West Zone,SKU_169,6,Medium,8.779360304499969,11,2.060776070727916,5.3377948998187525,8.249319390628981,Move 6 units of SKU_169 from STORE_09 to STORE_18,Destination is Medium risk and source has 8 excess units
STORE_02,STORE_07,East Zone,SKU_117,6,Medium,8.771852137081249,11,1.708294477587154,6.43917084807107,9.951445856109835,Move 6 units of SKU_117 from STORE_02 to STORE_07,Destination is Medium risk and source has 8 excess units
STORE_04,STORE_10,South Zone,SKU_013,8,Medium,8.766188659600948,20,4.1480107194392914,4.8215883113010625,6.750223635821488,Move 8 units of SKU_013 from STORE_04 to STORE_10,Destination is Medium risk and source has 8 excess units
STORE_04,STORE_17,South Zone,SKU_123,5,Medium,8.763713577916716,9,1.8202080832332928,4.944489634401039,7.691428320179394,Move 5 units of SKU_123 from STORE_04 to STORE_17,Destination is Medium risk and source has 8 excess units
STORE_14,STORE_06,Central Zone,SKU_093,8,Medium,8.762954703832753,21,3.382913064975363,6.207667651120363,8.57249342297574,Move 8 units of SKU_093 from STORE_14 to STORE_06,Destination is Medium risk and source has 8 excess units
STORE_10,STORE_04,South Zone,SKU_101,8,Medium,8.759183673469387,15,3.6177561250063937,4.1462164617228,6.357531907974961,Move 8 units of SKU_101 from STORE_10 to STORE_04,Destination is Medium risk and source has 8 excess units
STORE_10,STORE_17,South Zone,SKU_101,7,Medium,8.759183673469387,12,2.357737853822464,5.089624353506941,8.058571893052656,Move 7 units of SKU_101 from STORE_10 to STORE_17,Destination is Medium risk and source has 8 excess units
STORE_01,STORE_09,West Zone,SKU_135,7,Medium,8.738661477059075,13,2.6476890230083856,4.909942174866519,7.553757192102336,Move 7 units of SKU_135 from STORE_01 to STORE_09,Destination is Medium risk and source has 8 excess units
STORE_01,STORE_11,West Zone,SKU_135,6,Medium,8.738661477059075,10,1.2922305148961173,7.738557389510262,12.38169182321642,Move 6 units of SKU_135 from STORE_01 to STORE_11,Destination is Medium risk and source has 8 excess units
STORE_18,STORE_01,West Zone,SKU_015,6,Medium,8.729570601515523,9,2.2189028482759894,4.056058608871807,6.760097681453012,Move 6 units of SKU_015 from STORE_18 to STORE_01,Destination is Medium risk and source has 8 excess units
